X(LU)   Y(LU)   Z(LU)   Vx(VU)   Vy(VU)   Vz(VU)   T(TU)  C
1.443888225493254 -0.000000000000000 -0.000000000000000 -0.000000000003331 -1.116627625991754 -0.000000000000000 18.872317799989077 2.248143298614409 
1.441571257989004 0.000000000000000 0.000000000000000 -0.000000000001578 -1.113357382148950 0.000000000000000 18.865723518644334 2.251185145373573 
1.439107695668074 -0.000000000000000 0.000000000000000 -0.000000000001755 -1.109722686705681 -0.000000000000000 18.859251853041055 2.254768087943505 
1.436515786830886 -0.000000000000000 0.000000000000000 -0.000000000002214 -1.105760495927873 -0.000000000000000 18.852912376208202 2.258839719850933 
1.433813332916855 -0.000000000000000 -0.000000000000000 -0.000000000001889 -1.101508635667273 0.000000000000000 18.846709629711430 2.263344907874695 
1.431017009369484 -0.000000000000000 -0.000000000000000 -0.000000000002152 -1.097004000721906 0.000000000000000 18.840643840305695 2.268228732281321 
1.428141969305965 0.000000000000000 -0.000000000000000 -0.000000000001484 -1.092281325439190 0.000000000000000 18.834711822087346 2.273438617014105 
1.425201680477856 0.000000000000000 0.000000000000000 -0.000000000001779 -1.087372476853978 -0.000000000000000 18.828907891428152 2.278925672355459 
1.422207928391257 0.000000000000000 0.000000000000000 -0.000000000002462 -1.082306158261180 0.000000000000000 18.823224686595001 2.284645387371633 
1.419170922282651 -0.000000000000000 0.000000000000000 -0.000000000002333 -1.077107898457976 -0.000000000000000 18.817653842380370 2.290557845923554 
1.416099454250303 -0.000000000000000 0.000000000000000 -0.000000000001998 -1.071800217735063 0.000000000000000 18.812186510906155 2.296627628259389 
1.413001077235755 0.000000000000000 -0.000000000000000 -0.000000000001493 -1.066402888049256 -0.000000000000000 18.806813742726117 2.302823527298625 
1.409882280676551 -0.000000000000000 0.000000000000000 -0.000000000001112 -1.060933230872326 -0.000000000000000 18.801526752070018 2.309118172281957 
1.406748652292990 -0.000000000000000 -0.000000000000000 -0.000000000001860 -1.055406417348185 0.000000000000000 18.796317091641313 2.315487621030831 
1.403605020868949 -0.000000000000000 0.000000000000000 -0.000000000001976 -1.049835750740509 -0.000000000000000 18.791176759892139 2.321910958107826 
1.400455578768088 0.000000000000000 0.000000000000000 -0.000000000001468 -1.044232921362917 -0.000000000000000 18.786098259647623 2.328369919525778 
1.397303985075536 0.000000000000000 -0.000000000000000 -0.000000000002763 -1.038608230549498 0.000000000000000 18.781074622764276 2.334848553765542 
1.394153451285451 -0.000000000000000 0.000000000000000 -0.000000000002019 -1.032970783914817 0.000000000000000 18.776099411799162 2.341332922143088 
1.391006811832260 -0.000000000000000 -0.000000000000000 -0.000000000002561 -1.027328656096366 0.000000000000000 18.771166706677935 2.347810837714824 
1.387866581770926 -0.000000000000000 0.000000000000000 -0.000000000001424 -1.021689030048424 0.000000000000000 18.766271082017905 2.354271639870451 
1.384735003732288 -0.000000000000000 -0.000000000000000 -0.000000000003453 -1.016058314194717 0.000000000000000 18.761407579030905 2.360706000866421 
1.381614086032815 -0.000000000000000 -0.000000000000000 -0.000000000002746 -1.010442240644382 -0.000000000000000 18.756571674688551 2.367105760329842 
1.378505633541867 0.000000000000000 0.000000000000000 -0.000000000001237 -1.004845947414064 -0.000000000000000 18.751759249925630 2.373463783863727 
1.375411272662168 -0.000000000000000 0.000000000000000 -0.000000000001406 -0.999274047246589 -0.000000000000000 18.746966558020915 2.379773842241655 
1.372332471545018 -0.000000000000000 0.000000000000000 0.000000000000186 -0.993730685280068 -0.000000000000000 18.742190193887847 2.386030508036729 
1.369270556468011 -0.000000000000000 -0.000000000000000 -0.000000000000791 -0.988219587480704 -0.000000000000000 18.737427064676396 2.392229066961526 
1.366226725136668 -0.000000000000000 0.000000000000000 0.000000000000044 -0.982744101464105 0.000000000000000 18.732674361921905 2.398365441563884 
