 X(LU)   Y(LU)   Z(LU)   Vx(VU)   Vy(VU)   Vz(VU)   T(TU)  C
0.856788860556496 -0.000000000000000 0.000000000000000 0.000000000000270 0.634453095155512 0.000000000000000 11.243330807402783 2.790665720862568 
0.858564446761171 0.000000000000000 0.006925479726656 0.000000000000334 0.633808857947210 0.000000000000045 11.234714212643297 2.792097626179986 
0.858675794442942 -0.000000000000000 0.013868656473906 0.000000000000239 0.632958781678404 0.000000000000063 11.239732729690695 2.792215790388350 
0.858864604169192 -0.000000000000000 0.020847175450780 0.000000000000338 0.631542944321313 0.000000000000137 11.248029584111976 2.792413631382785 
0.859135460937195 0.000000000000000 0.027878424171333 0.000000000000280 0.629562571740064 0.000000000000147 11.259508420559106 2.792692357415372 
0.859494283226575 0.000000000000000 0.034979437151739 0.000000000000381 0.627019047903971 0.000000000000246 11.274042806400805 2.793053376622703 
0.859947863709877 -0.000000000000000 0.042166752107452 0.000000000000333 0.623913753787511 0.000000000000247 11.291482999308398 2.793498016797984 
0.860503322786723 0.000000000000000 0.049456250401314 0.000000000000642 0.620248060704321 0.000000000000548 11.311662724492558 2.794027164291640 
0.861167489289656 -0.000000000000000 0.056862983955620 0.000000000000960 0.616023567523634 0.000000000000903 11.334405191482309 2.794640815142521 
0.861946215451165 -0.000000000000000 0.064400993226888 0.000000000002523 0.611242649030577 0.000000000002578 11.359527847329502 2.795337527321776 
0.862843628642228 -0.000000000000000 0.072083124209305 -0.000000000010343 0.605909354299060 -0.000000000011347 11.386845645616859 2.796113761353982 
0.863861323891792 0.000000000000000 0.079920857742091 -0.000000000001463 0.600030660781992 -0.000000000001712 11.416172853944099 2.796963100066344 
0.864997511067320 -0.000000000000000 0.087924171888013 -0.000000000000723 0.593618050067074 -0.000000000000905 11.447323605283342 2.797875349229502 
0.866246149469900 0.000000000000000 0.096101466677653 -0.000000000000332 0.586689322275164 -0.000000000000455 11.480111521477012 2.798835541128035 
0.867596128645548 0.000000000000000 0.104459587069968 -0.000000000000406 0.579270508177742 -0.000000000000581 11.514348807270705 2.799822892641471 
0.869030582234460 0.000000000000000 0.113003979752137 -0.000000000000211 0.571397678228141 -0.000000000000333 11.549845232195551 2.800809805078082 
0.870526442803266 0.000000000000000 0.121739006890701 -0.000000000000120 0.563118401310910 -0.000000000000232 11.586407378540880 2.801761027367922 
0.872054348826666 -0.000000000000000 0.130668411522916 -0.000000000000167 0.554492594595954 -0.000000000000286 11.623838428927874 2.802633126048960 
0.873578991253573 -0.000000000000000 0.139795886675896 -0.000000000000145 0.545592548478971 -0.000000000000262 11.661938603062881 2.803374402859668 
0.875059934955693 -0.000000000000000 0.149125653096931 -0.000000000000119 0.536502011497195 -0.000000000000249 11.700506163953165 2.803925366741897 
0.876452879836672 0.000000000000000 0.158662914859375 -0.000000000000094 0.527314359935744 -0.000000000000214 11.739338759156631 2.804219805062170 
0.877711257202242 0.000000000000000 0.168414054794673 -0.000000000000080 0.518130015497803 -0.000000000000228 11.778234805859691 2.804186423587022 
0.878788010326292 0.000000000000000 0.178386461564384 -0.000000000000048 0.509053368329126 -0.000000000000179 11.816994701560972 2.803750956458675 
0.879637396236839 -0.000000000000000 0.188587942968845 -0.000000000000024 0.500189487051068 -0.000000000000160 11.855421821258076 2.802838602091286 
0.880216666297287 -0.000000000000000 0.199025760083499 0.000000000000005 0.491640858478989 -0.000000000000144 11.893323474155441 2.801376622765785 
0.880487522144729 -0.000000000000000 0.209705394123496 0.000000000000013 0.483504328681537 -0.000000000000158 11.930512148458185 2.799296947080733 
0.880417283852216 -0.000000000000000 0.220629215953862 0.000000000000007 0.475868351467780 -0.000000000000180 11.966807404241242 2.796538622581134 
0.879979737077339 0.000000000000000 0.231795256858136 0.000000000000019 0.468810615174988 -0.000000000000185 12.002038659622345 2.793049971783976 
0.879155642949909 0.000000000000000 0.243196274279102 0.000000000000056 0.462396117093363 -0.000000000000087 12.036048881197335 2.788790308581487 
0.877932903843088 -0.000000000000000 0.254819267588489 -0.000000000000000 0.456675771227103 -0.000000000000134 12.068698901153988 2.783731082646648 
0.876306388398108 -0.000000000000000 0.266645530826906 0.000000000000020 0.451685644471244 -0.000000000000087 12.099871827018960 2.777856349320966 
0.874277436489687 -0.000000000000000 0.278651242511189 0.000000000000011 0.447446897251483 -0.000000000000107 12.129476869363382 2.771162518955923 
0.871853089695997 -0.000000000000000 0.290808504704221 -0.000000000000009 0.443966449636267 -0.000000000000144 12.157451940868215 2.763657418659534 
0.869045119561962 0.000000000000000 0.303086675411632 0.000000000000009 0.441238313242691 -0.000000000000145 12.183764575637467 2.755358784154271 
0.865868945656380 -0.000000000000000 0.315453806493015 0.000000000000044 0.439245446623745 -0.000000000000161 12.208411021531516 2.746292367033611 
0.862342540860171 0.000000000000000 0.327878008768276 -0.000000000000008 0.437961933067214 -0.000000000000135 12.231413676791519 2.736489874390778 
0.858485410471831 -0.000000000000000 0.340328608762805 0.000000000000011 0.437355261031321 -0.000000000000053 12.252817286179813 2.725986947513397 
0.854317708358533 0.000000000000000 0.352777020764243 0.000000000000047 0.437388509553027 -0.000000000000062 12.272684430523940 2.714821342132866 
0.849859524696472 0.000000000000000 0.365197315782010 0.000000000000080 0.438022291669034 -0.000000000000183 12.291090835613934 2.703031411335283 
0.845130353001767 -0.000000000000000 0.377566513207145 0.000000000000063 0.439216370528123 -0.000000000000164 12.308120927537667 2.690654931122561 
0.840148723862386 -0.000000000000000 0.389864646748214 0.000000000000080 0.440930919931162 -0.000000000000172 12.323863920866188 2.677728259897930 
