X(LU)   Y(LU)   Z(LU)   Vx(VU)   Vy(VU)   Vz(VU)   T(TU)  C
1.117582031849536 0.000000000000000 -0.019578042033887 0.000000000000000 0.184153091741057 0.000000000000000 3.409385717750835 3.148854669517807 
1.114005757397612 0.000000000000000 -0.029269326691830 0.000000000000000 0.194393386086049 0.000000000000000 3.401232025831986 3.144644671841339 
1.110006365562180 0.000000000000000 -0.036939790137990 0.000000000000000 0.205722417244274 0.000000000000000 3.391680405460460 3.139883547522870 
1.105794935895783 0.000000000000000 -0.043284225879105 0.000000000000000 0.217533556750557 0.000000000000000 3.381107518612688 3.134820655392307 
1.101466479677269 0.000000000000000 -0.048660411156984 0.000000000000000 0.229569375960732 0.000000000000000 3.369662451987800 3.129575951244535 
1.097074949518118 0.000000000000000 -0.053276040951254 0.000000000000000 0.241697042915976 0.000000000000000 3.357415819291205 3.124223624685917 
1.092656694494339 0.000000000000000 -0.057263315728533 0.000000000000000 0.253837522959715 0.000000000000000 3.344406168823349 3.118817916821258 
1.088239329784220 0.000000000000000 -0.060712784815457 0.000000000000000 0.265938492300419 0.000000000000000 3.330657789932653 3.113402697917778 
1.083845550298701 0.000000000000000 -0.063690406769581 0.000000000000000 0.277962446869769 0.000000000000000 3.316188737673492 3.108015460264409 
1.079494901917429 0.000000000000000 -0.066246882962280 0.000000000000000 0.289880956049791 0.000000000000000 3.301014933822656 3.102689082893991 
1.075204627113207 0.000000000000000 -0.068423091954629 0.000000000000000 0.301671703914971 0.000000000000000 3.285152461103909 3.097452610896015 
1.070990056350908 0.000000000000000 -0.070253399689798 0.000000000000000 0.313316907913482 0.000000000000000 3.268618904424514 3.092331575605550 
1.066864768472896 0.000000000000000 -0.071767735170489 0.000000000000000 0.324802458003837 0.000000000000000 3.251434114735017 3.087348106422955 
1.062840637456371 0.000000000000000 -0.072992908987694 0.000000000000000 0.336117441254310 0.000000000000000 3.233620576621410 3.082520966182800 
1.058927832877372 0.000000000000000 -0.073953447740557 0.000000000000000 0.347253867540194 0.000000000000000 3.215203480085199 3.077865583938245 
1.055134814643280 0.000000000000000 -0.074672110634006 0.000000000000000 0.358206489237747 0.000000000000000 3.196210565112254 3.073394126250368 
1.051468346053767 0.000000000000000 -0.075170195815639 0.000000000000000 0.368972651647342 0.000000000000000 3.176671796530209 3.069115626781067 
1.047933537743805 0.000000000000000 -0.075467709694515 0.000000000000000 0.379552138331386 0.000000000000000 3.156618922952622 3.065036178903730 
1.044533926539707 0.000000000000000 -0.075583450835190 0.000000000000000 0.389946994005581 0.000000000000000 3.136084970741371 3.061159185318997 
1.041271587051936 0.000000000000000 -0.075535045137229 0.000000000000000 0.400161320255100 0.000000000000000 3.115103719039225 3.057485651686020 
1.038147269719079 0.000000000000000 -0.075338957985188 0.000000000000000 0.410201047601367 0.000000000000000 3.093709194440680 3.054014507699517 
1.035160556825757 0.000000000000000 -0.075010500527279 0.000000000000000 0.420073692160702 0.000000000000000 3.071935214474020 3.050742938369001 
1.032310027450628 0.000000000000000 -0.074563840610985 0.000000000000000 0.429788107035603 0.000000000000000 3.049814999011616 3.047666709794491 
1.029593422956101 0.000000000000000 -0.074012023886110 0.000000000000000 0.439354238404849 0.000000000000000 3.027380859257297 3.044780476679236 
1.027007806060776 0.000000000000000 -0.073367006985042 0.000000000000000 0.448782894768412 0.000000000000000 3.004663966004377 3.042078062402545 
1.024549708323708 0.000000000000000 -0.072639702304176 0.000000000000000 0.458085535616336 0.000000000000000 2.981694192893102 3.039552706067070 
1.022215262686903 0.000000000000000 -0.071840032511262 0.000000000000000 0.467274083445201 0.000000000000000 2.958500026488043 3.037197274107108 
